NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio,avg_cost_per_procedure,verification_delay_days,duplicate_ID_count,duplicate_ID_count_month,time_between_admissions,num_claims_last_30d_by_provider,num_unique_patients_last_30d,provider_claim_rate_vs_peer,claim_rejection_rate_provider,year_month,month_over_month_claim_growth,sudden_spike_flag,new_provider_month_flag,avg_claim_per_patient,claim_fragmentation,claim_fragmentation_score,service_mix_index,provider_id_default,fraud_score,los_anomaly_flag,provider_balance_score,fraud_label
1490698794225574,0,0,1,M,RS005,J00,93.9,1,2,2,1668245,2024-07-25,2025-04-11,manual,500000,3.33649,834122.5,260,7,1,16.0,36,31,1.040050152390402,0.0217869220214748,2025-04,0.2222222222222223,0,0,53814.35483870968,0,0,4.14127813007164,RS005,86.0,0,0,HIGH
3034188725709457,1,0,44,F,RS005,A09,45.23,2,1,1,1479332,2025-01-14,2025-04-11,auto,1300000,1.1379476923076923,1479332.0,87,3,0,39.0,36,31,1.040050152390402,0.052288913848074,2025-04,0.2222222222222223,0,0,47720.3870967742,0,0,4.14127813007164,RS005,36.0,0,0,NORMAL
5210376082078071,1,0,71,F,RS001,Z00.0,93.99,3,1,0,2390766,2024-02-20,2025-04-11,auto,700000,3.41538,2390766.0,416,3,0,144.0,34,31,0.9503571663118672,0.1406814131364043,2025-04,-0.0857142857142857,0,0,77121.48387096774,0,0,4.205689378474635,RS001,71.0,0,0,HIGH
2419681084537542,0,1,56,M,RS010,Z00.0,93.99,2,3,0,805368,2024-11-14,2025-04-11,auto,700000,1.1505257142857144,268456.0,148,5,0,230.0,37,36,0.9678735089127852,0.1407060077526912,2025-04,0.3636363636363635,0,0,22371.33333333333,0,0,4.1682773779312186,RS010,31.0,0,0,NORMAL
4872688313871228,1,0,49,M,RS009,O80,72.0,3,1,1,8960630,2024-11-07,2025-04-12,auto,3500000,2.56018,8960630.0,156,3,0,0.0,39,36,1.0510847174228308,0.0685359109341381,2025-04,0.6129032258064515,0,0,248906.38888888888,0,0,4.196372502468529,RS009,62.0,0,0,MEDIUM
3348819115017805,1,1,38,F,RS003,Z34.0,73.0,2,3,2,1806085,2024-07-09,2025-04-12,manual,800000,2.25760625,602028.3333333334,277,5,1,15.0,33,31,1.0535576432228166,0.0902015488985863,2025-04,0.4482758620689655,0,0,58260.8064516129,0,0,4.205157410650728,RS003,21.0,0,0,NORMAL
3029679184085619,1,1,25,F,RS002,Z00.0,93.99,2,1,1,2335701,2025-01-30,2025-04-12,manual,700000,3.3367157142857145,2335701.0,72,3,0,308.0,27,27,0.8596363164695896,0.053725046346068,2025-04,-0.1071428571428571,0,0,86507.44444444444,0,0,4.189745699187344,RS002,51.0,0,0,MEDIUM
3164409432951456,0,1,19,M,RS010,R50.9,99.19,1,3,0,538871,2024-11-30,2025-04-12,auto,1000000,0.538871,179623.66666666666,133,4,0,43.0,41,39,0.9678735089127852,0.0649306219571026,2025-04,0.3636363636363635,0,0,13817.205128205129,0,0,4.1682773779312186,RS003,35.0,0,2,NORMAL
1547316797047961,1,0,1,M,RS007,Z34.0,73.0,3,4,3,1662598,2024-04-27,2025-04-12,auto,800000,2.0782475,415649.5,350,4,0,99.0,36,35,1.0592012001907063,0.1148102740620368,2025-04,0.2702702702702702,0,0,47502.8,0,0,4.175275247137288,RS007,41.0,0,0,MEDIUM
2863656284531178,1,1,45,M,RS007,R50.9,99.19,2,1,1,8696457,2024-10-09,2025-04-12,auto,1000000,8.696457,8696457.0,185,3,0,43.0,36,35,1.0592012001907063,0.0947578745496459,2025-04,0.2702702702702702,0,0,248470.2,0,0,4.175275247137288,RS007,51.0,0,0,MEDIUM
1884871373840158,1,0,73,F,RS010,Z03.8,93.91,1,1,0,7942418,2025-01-23,2025-04-12,manual,1200000,6.618681666666666,7942418.0,79,2,1,29.0,41,39,0.9678735089127852,0.1385049953441968,2025-04,0.3636363636363635,0,0,203651.7435897436,0,0,4.1682773779312186,RS010,63.0,0,0,MEDIUM
5654845624281236,1,1,35,F,RS007,O80,72.0,3,2,3,916135,2025-01-16,2025-04-12,manual,3500000,0.2617528571428571,458067.5,86,1,0,0.0,36,35,1.0592012001907063,0.0468863261073415,2025-04,0.2702702702702702,0,0,26175.285714285717,0,0,4.175275247137288,RS007,9.0,0,0,NORMAL
9881316949707369,1,1,48,F,RS010,E66.9,99.28,2,2,2,9190623,2025-02-18,2025-04-12,manual,1000000,9.190623,4595311.5,53,3,0,254.0,41,39,0.9678735089127852,0.0442804286700468,2025-04,0.3636363636363635,0,0,235657.0,0,0,4.1682773779312186,RS010,51.0,0,0,MEDIUM
3981860920049216,0,1,70,F,RS005,E11,99.1,2,3,2,5310847,2024-10-19,2025-04-12,auto,2500000,2.1243388,1770282.3333333333,175,2,0,121.0,37,33,1.040050152390402,0.0552048226448064,2025-04,0.2222222222222223,0,0,160934.75757575757,0,0,4.14127813007164,RS005,28.0,0,0,NORMAL
8541566057626194,0,1,66,F,RS005,R10.4,87.09,1,4,2,8923813,2024-08-27,2025-04-12,manual,1200000,7.436510833333333,2230953.25,228,5,0,0.0,37,33,1.040050152390402,0.0521827701363852,2025-04,0.2222222222222223,0,0,270418.57575757575,0,0,4.14127813007164,RS005,71.0,0,0,HIGH
8750893791423553,0,1,83,M,RS007,H25.9,13.5,3,3,1,2498087,2024-06-24,2025-04-12,auto,7500000,0.3330782666666667,832695.6666666666,292,5,0,0.0,36,35,1.0592012001907063,0.0855792724170162,2025-04,0.2702702702702702,0,0,71373.91428571429,0,0,4.175275247137288,RS007,32.0,0,0,NORMAL
7089382460588750,0,1,67,M,RS010,J45.9,93.96,1,4,4,4759837,2025-02-14,2025-04-12,auto,2300000,2.0694943478260868,1189959.25,57,9,0,169.0,41,39,0.9678735089127852,0.0250439291147553,2025-04,0.3636363636363635,0,0,122047.10256410256,0,0,4.1682773779312186,RS010,36.0,0,0,NORMAL
3906311345624727,1,1,70,M,RS008,E11,99.1,2,2,1,7419854,2024-12-24,2025-04-12,manual,2500000,2.9679416,3709927.0,109,3,0,260.0,53,45,1.104849771616958,0.0239459947192905,2025-04,0.3255813953488371,0,0,164885.64444444445,0,0,4.187444153526895,RS008,37.0,0,0,NORMAL
7878065097904198,1,1,89,M,RS008,J18.9,93.94,1,4,0,1602542,2025-04-09,2025-04-12,auto,4200000,0.381557619047619,400635.5,3,6,2,8.0,53,45,1.104849771616958,0.1296956722755798,2025-04,0.3255813953488371,0,0,35612.044444444444,0,0,4.187444153526895,RS008,22.0,0,0,NORMAL
6676739325797733,1,1,59,M,RS001,J18.9,93.94,2,1,0,5548687,2024-08-15,2025-04-12,auto,4200000,1.3211159523809524,5548687.0,240,2,0,0.0,37,34,0.9503571663118672,0.0756639392812508,2025-04,-0.0857142857142857,0,0,163196.67647058822,0,0,4.205689378474635,RS001,13.0,0,0,NORMAL
7958686366244010,0,1,20,M,RS001,O80,72.0,3,2,2,1992835,2025-01-02,2025-04-12,manual,3500000,0.5693814285714286,996417.5,100,2,0,0.0,37,34,0.9503571663118672,0.145665126475677,2025-04,-0.0857142857142857,0,0,58612.794117647056,0,0,4.205689378474635,RS001,24.0,0,0,NORMAL
3347423988307987,1,1,75,F,RS006,J00,93.9,3,1,0,9335040,2025-02-06,2025-04-12,auto,500000,18.67008,9335040.0,65,4,0,63.0,28,25,0.9113429635844886,0.1026038663920482,2025-04,0.1538461538461537,0,0,373401.6,0,0,4.188377225684983,RS006,53.0,0,2,MEDIUM
5699437357693732,1,1,70,M,RS006,Z00.0,93.99,1,1,0,6386928,2024-01-01,2025-04-12,manual,700000,9.124182857142856,6386928.0,467,5,0,178.0,28,25,0.9113429635844886,0.101876685076512,2025-04,0.1538461538461537,0,0,255477.12,0,0,4.188377225684983,RS006,51.0,0,0,MEDIUM
9135412685950175,1,1,43,M,RS001,O80,72.0,3,1,3,1977616,2024-12-25,2025-04-12,auto,3500000,0.5650331428571429,1977616.0,108,2,0,0.0,37,34,0.9503571663118672,0.1452705970216028,2025-04,-0.0857142857142857,0,0,58165.17647058824,0,0,4.205689378474635,RS001,9.0,0,0,NORMAL
4503273234629768,1,0,49,M,RS004,E66.9,99.28,3,2,0,9455808,2024-12-16,2025-04-12,auto,1000000,9.455808,4727904.0,117,2,1,14.0,36,34,1.0020465598775556,0.0894157714312093,2025-04,0.4516129032258065,0,0,278112.0,0,0,4.144682110587729,RS004,63.0,0,0,MEDIUM
4917737006911888,1,1,72,M,RS004,A09,45.23,3,1,1,3278147,2024-02-24,2025-04-12,manual,1300000,2.5216515384615383,3278147.0,413,4,0,121.0,36,34,1.0020465598775556,0.0384778260931494,2025-04,0.4516129032258065,0,0,96416.08823529413,0,0,4.144682110587729,RS004,37.0,0,0,NORMAL
4303849489496710,1,1,40,F,RS010,R50.9,99.19,2,3,0,4233428,2024-01-10,2025-04-12,auto,1000000,4.233428,1411142.6666666667,458,0,0,0.0,41,39,0.9678735089127852,0.1007959504479509,2025-04,0.3636363636363635,0,0,108549.43589743588,0,0,4.1682773779312186,RS010,48.0,0,0,MEDIUM
7487535894833838,1,1,82,F,RS002,E66.9,99.28,3,4,2,3325462,2024-10-11,2025-04-12,auto,1000000,3.325462,831365.5,183,2,0,0.0,27,27,0.8596363164695896,0.0693600130617447,2025-04,-0.1071428571428571,0,0,123165.25925925926,0,0,4.189745699187344,RS002,48.0,0,0,MEDIUM
7356853700190525,1,1,74,F,RS010,H25.9,13.5,1,3,0,2559053,2025-03-22,2025-04-14,auto,7500000,0.3412070666666666,853017.6666666666,23,2,0,96.0,42,40,0.9678735089127852,0.0689853816106476,2025-04,0.3636363636363635,0,0,63976.325,0,0,4.1682773779312186,RS010,0.0,0,0,NORMAL
8278916891980433,1,1,11,M,RS007,J18.9,93.94,1,1,0,5761995,2025-01-31,2025-04-14,manual,4200000,1.3719035714285714,5761995.0,73,3,0,0.0,37,35,1.0592012001907063,0.0755706486616695,2025-04,0.2702702702702702,0,0,164628.42857142858,0,0,4.175275247137288,RS007,21.0,0,0,NORMAL
1351779358654120,1,1,81,F,RS007,R50.9,99.19,2,4,0,5372273,2024-05-03,2025-04-14,manual,1000000,5.372273,1343068.25,346,2,1,3.0,37,35,1.0592012001907063,0.0605846657539868,2025-04,0.2702702702702702,0,0,153493.51428571428,0,0,4.175275247137288,RS007,48.0,0,0,MEDIUM
1753873913445517,1,0,85,M,RS006,I10,99.04,1,3,3,5914172,2024-06-13,2025-04-14,manual,2000000,2.957086,1971390.6666666667,305,4,0,40.0,26,23,0.9113429635844886,0.0724173823138969,2025-04,0.1538461538461537,0,0,257137.91304347827,0,0,4.188377225684983,RS006,57.0,0,0,MEDIUM
5037674768564916,1,1,65,F,RS003,Z34.0,73.0,3,2,1,6672621,2024-02-27,2025-04-14,auto,800000,8.34077625,3336310.5,412,5,0,49.0,34,32,1.0535576432228166,0.1344102813829895,2025-04,0.4482758620689655,0,0,208519.40625,0,0,4.205157410650728,RS003,51.0,0,0,MEDIUM
7019886793558057,1,1,21,F,RS010,E11,99.1,3,2,1,9034548,2024-11-11,2025-04-14,auto,2500000,3.6138192,4517274.0,154,4,0,0.0,42,40,0.9678735089127852,0.065583549889429,2025-04,0.3636363636363635,0,0,225863.7,0,0,4.1682773779312186,RS010,56.0,0,0,MEDIUM
3520849825356167,1,1,11,M,RS010,J45.9,93.96,1,2,1,6527550,2024-01-20,2025-04-14,manual,2300000,2.8380652173913044,3263775.0,450,5,1,18.0,42,40,0.9678735089127852,0.1196798863239836,2025-04,0.3636363636363635,0,0,163188.75,0,0,4.1682773779312186,RS010,39.0,0,2,NORMAL
8556645244022313,1,0,1,F,RS009,R50.9,99.19,1,2,0,9681068,2025-03-22,2025-04-14,auto,1000000,9.681068,4840534.0,23,5,0,110.0,38,35,1.0510847174228308,0.1237989556566547,2025-04,0.6129032258064515,0,0,276601.9428571428,0,0,4.196372502468529,RS007,75.0,0,2,HIGH
8051482212548302,1,1,44,M,RS009,E66.9,99.28,2,4,3,3510838,2024-12-09,2025-04-14,auto,1000000,3.510838,877709.5,126,4,0,161.0,38,35,1.0510847174228308,0.039683357711691,2025-04,0.6129032258064515,0,0,100309.65714285716,0,0,4.196372502468529,RS009,51.0,0,0,MEDIUM
1290380003502034,0,0,60,F,RS010,H25.9,13.5,1,3,0,5941640,2024-04-26,2025-04-14,auto,7500000,0.7922186666666666,1980546.6666666667,353,1,0,0.0,42,40,0.9678735089127852,0.1280619546616925,2025-04,0.3636363636363635,0,0,148541.0,0,0,4.1682773779312186,RS010,44.0,0,0,MEDIUM
5492895638794182,1,1,21,M,RS008,J00,93.9,2,4,2,9881748,2024-12-26,2025-04-14,manual,500000,19.763496,2470437.0,109,5,0,287.0,54,47,1.104849771616958,0.0482864321911137,2025-04,0.3255813953488371,0,0,210249.9574468085,0,0,4.187444153526895,RS008,51.0,0,0,MEDIUM
0314467190430967,0,1,37,M,RS008,K29.7,45.16,3,2,3,9553811,2025-02-17,2025-04-14,manual,1700000,5.619888823529411,4776905.5,56,4,0,95.0,54,47,1.104849771616958,0.0798427765835594,2025-04,0.3255813953488371,0,0,203272.5744680851,0,0,4.187444153526895,RS008,66.0,0,0,HIGH
1411963123760715,1,1,3,M,RS001,H25.9,13.4,1,3,0,962791,2025-03-18,2025-04-14,auto,7500000,0.1283721333333333,320930.3333333333,27,2,0,142.0,37,34,0.9503571663118672,0.1308912292107568,2025-04,-0.0857142857142857,0,0,28317.38235294117,0,0,4.205689378474635,RS001,0.0,0,0,NORMAL
3540014010587928,0,0,46,F,RS009,K21.0,45.16,2,4,2,2027009,2024-11-29,2025-04-15,manual,1400000,1.4478635714285717,506752.25,137,2,0,0.0,39,36,1.0510847174228308,0.111939682683605,2025-04,0.6129032258064515,0,0,56305.80555555556,0,0,4.196372502468529,RS009,48.0,0,0,MEDIUM
7589351360960717,0,1,71,F,RS003,A09,45.23,1,4,0,4285290,2024-08-29,2025-04-15,auto,1300000,3.296376923076923,1071322.5,229,4,0,290.0,36,34,1.0535576432228166,0.0892845122516736,2025-04,0.4482758620689655,0,0,126037.9411764706,0,0,4.205157410650728,RS003,66.0,0,0,HIGH
6457116493884561,1,1,90,F,RS003,E11,99.1,1,2,2,9988372,2024-03-07,2025-04-15,manual,2500000,3.9953488,4994186.0,404,6,0,0.0,36,34,1.0535576432228166,0.1046140579761352,2025-04,0.4482758620689655,0,0,293775.64705882355,0,0,4.205157410650728,RS003,56.0,0,0,MEDIUM
6517566910859833,1,0,38,F,RS001,J45.9,93.96,3,4,1,3357870,2024-08-29,2025-04-15,manual,2300000,1.4599434782608696,839467.5,229,4,0,256.0,38,35,0.9503571663118672,0.0582783559690461,2025-04,-0.0857142857142857,0,0,95939.14285714286,0,0,4.205689378474635,RS001,36.0,0,0,NORMAL
0046124230460286,1,1,40,F,RS001,I25.1,99.24,1,3,2,1449328,2024-08-27,2025-04-16,auto,5000000,0.2898656,483109.3333333333,232,4,0,187.0,38,35,0.9503571663118672,0.0700627047182502,2025-04,-0.0857142857142857,0,0,41409.37142857143,0,0,4.205689378474635,RS008,20.0,0,2,NORMAL
1424544173527239,0,1,26,F,RS007,E11,99.1,1,3,1,2231121,2025-01-04,2025-04-16,auto,2500000,0.8924484,743707.0,102,2,0,0.0,39,37,1.0592012001907063,0.1038784148598063,2025-04,0.2702702702702702,0,0,60300.56756756757,0,0,4.175275247137288,RS007,24.0,0,0,NORMAL
5977832693454081,0,0,36,F,RS007,Z34.0,73.0,2,3,2,3817618,2024-03-04,2025-04-16,manual,800000,4.7720225,1272539.3333333333,408,3,0,0.0,39,37,1.0592012001907063,0.0501892098171746,2025-04,0.2702702702702702,0,0,103178.86486486488,0,0,4.175275247137288,RS007,91.0,0,0,HIGH
5087265254255377,1,1,33,F,RS007,N39.0,57.98,2,2,1,4281800,2024-09-06,2025-04-16,auto,2200000,1.9462727272727276,2140900.0,222,5,0,291.0,39,37,1.0592012001907063,0.1168779165498085,2025-04,0.2702702702702702,0,0,115724.32432432432,0,0,4.175275247137288,RS007,16.0,0,0,NORMAL
7701575774912642,0,1,63,M,RS009,I25.1,99.24,2,1,7,8293473,2024-09-27,2025-04-16,manual,5000000,1.6586946,8293473.0,201,8,2,6.0,39,34,1.0510847174228308,0.0337546532313468,2025-04,0.6129032258064515,0,0,243925.67647058825,1,1,4.196372502468529,RS009,47.0,0,2,MEDIUM
3223033614220963,1,1,44,F,RS005,O80,72.0,1,2,2,2469163,2024-07-24,2025-04-16,auto,3500000,0.7054751428571429,1234581.5,266,8,0,125.0,35,31,1.040050152390402,0.0281284184465699,2025-04,0.2222222222222223,0,0,79650.41935483871,0,0,4.14127813007164,RS005,12.0,0,0,NORMAL
8018829831197713,1,1,67,F,RS001,J45.9,93.96,2,1,2,3263313,2024-11-02,2025-04-16,manual,2300000,1.4188317391304348,3263313.0,165,5,0,35.0,38,35,0.9503571663118672,0.1306477672971914,2025-04,-0.0857142857142857,0,0,93237.5142857143,0,0,4.205689378474635,RS001,16.0,0,0,NORMAL
3072652843995207,1,1,13,F,RS003,Z03.8,93.91,3,2,0,8593359,2024-11-30,2025-04-16,auto,1200000,7.1611325,4296679.5,137,0,0,0.0,37,35,1.0535576432228166,0.0621633879049988,2025-04,0.4482758620689655,0,0,245524.5428571429,0,0,4.205157410650728,RS003,48.0,0,0,MEDIUM
3425255358390928,0,1,80,M,RS009,Z34.0,73.0,2,2,3,4256814,2025-01-02,2025-04-16,auto,800000,5.3210175,2128407.0,104,2,0,126.0,39,34,1.0510847174228308,0.0447496322186145,2025-04,0.6129032258064515,0,0,125200.41176470587,0,0,4.196372502468529,RS009,58.0,0,0,MEDIUM
4778501194825271,1,0,2,M,RS008,R50.9,99.19,3,1,0,4321725,2025-04-04,2025-04-16,manual,1000000,4.321725,4321725.0,12,5,1,216.0,57,50,1.104849771616958,0.0373911588492158,2025-04,0.3255813953488371,0,0,86434.5,0,0,4.187444153526895,RS008,67.0,0,0,HIGH
6615142869749187,0,1,35,F,RS009,N39.0,57.94,2,1,0,4314574,2025-04-10,2025-04-16,manual,2200000,1.96117,4314574.0,6,7,1,6.0,39,34,1.0510847174228308,0.0676738481171938,2025-04,0.6129032258064515,0,0,126899.23529411764,1,1,4.196372502468529,RS009,27.0,0,0,NORMAL
8064517520204219,1,0,82,M,RS002,Z00.0,93.99,2,4,0,9334720,2024-08-28,2025-04-16,auto,700000,13.335314285714286,2333680.0,231,4,0,154.0,23,23,0.8596363164695896,0.096738342526925,2025-04,-0.1071428571428571,0,0,405857.39130434784,0,0,4.189745699187344,RS002,71.0,0,0,HIGH
4778501194825271,1,0,2,M,RS008,R50.9,99.19,3,3,0,1915022,2024-11-12,2025-04-16,manual,1000000,1.915022,638340.6666666666,155,5,1,0.0,57,50,1.104849771616958,0.1439299317857084,2025-04,0.3255813953488371,0,0,38300.44,0,0,4.187444153526895,RS008,41.0,0,0,MEDIUM
8144868378157606,1,1,50,M,RS008,R10.4,87.09,2,1,0,3571571,2025-02-08,2025-04-16,auto,1200000,2.976309166666667,3571571.0,67,4,0,0.0,57,50,1.104849771616958,0.0294465263855503,2025-04,0.3255813953488371,0,0,71431.42,0,0,4.187444153526895,RS008,44.0,0,2,MEDIUM
4257985560776147,1,1,6,F,RS006,O80,72.0,3,3,2,4376152,2024-09-16,2025-04-16,manual,3500000,1.2503291428571428,1458717.3333333333,212,3,0,0.0,27,24,0.9113429635844886,0.1178117246994924,2025-04,0.1538461538461537,0,0,182339.66666666663,0,0,4.188377225684983,RS006,21.0,0,0,NORMAL
9729989288633495,1,1,17,M,RS006,E66.9,99.28,3,1,1,6688530,2024-06-26,2025-04-16,manual,1000000,6.68853,6688530.0,294,4,1,6.0,27,24,0.9113429635844886,0.0890682223856211,2025-04,0.1538461538461537,0,0,278688.75,0,0,4.188377225684983,RS006,53.0,0,2,MEDIUM
9780425321320775,1,1,38,F,RS008,E11,99.1,1,3,2,2944676,2025-01-03,2025-04-16,manual,2500000,1.1778704,981558.6666666666,103,1,0,260.0,57,50,1.104849771616958,0.0458821445916703,2025-04,0.3255813953488371,0,0,58893.52,0,0,4.187444153526895,RS001,26.0,0,12,NORMAL
1966053340658160,1,1,10,F,RS007,Z00.0,93.99,3,4,0,4604645,2024-07-12,2025-04-17,manual,700000,6.5780642857142855,1151161.25,279,5,1,24.0,38,35,1.0592012001907063,0.0549910042289118,2025-04,0.2702702702702702,0,0,131561.2857142857,0,0,4.175275247137288,RS007,51.0,0,0,MEDIUM
6594505428959824,1,1,80,F,RS004,J18.9,93.94,2,1,0,829038,2024-07-04,2025-04-17,manual,4200000,0.19739,829038.0,287,2,0,0.0,30,29,1.0020465598775556,0.0215218593950175,2025-04,0.4516129032258065,0,0,28587.51724137931,0,0,4.144682110587729,RS004,9.0,0,0,NORMAL
8606696813796204,0,0,3,F,RS004,R50.9,99.19,1,3,0,1277888,2024-09-24,2025-04-17,manual,1000000,1.277888,425962.6666666667,205,3,0,278.0,30,29,1.0020465598775556,0.074864453816593,2025-04,0.4516129032258065,0,0,44065.10344827586,0,0,4.144682110587729,RS004,51.0,0,0,MEDIUM
0936951981565197,1,1,25,F,RS003,E11,99.1,3,1,6,8410156,2024-01-26,2025-04-17,manual,2500000,3.3640624,8410156.0,447,8,1,24.0,37,34,1.0535576432228166,0.0632902486975657,2025-04,0.4482758620689655,0,0,247357.5294117647,0,0,4.205157410650728,RS003,51.0,0,0,MEDIUM
2782508432217210,0,0,41,M,RS003,E66.9,99.28,3,4,1,1960217,2025-01-31,2025-04-17,manual,1000000,1.960217,490054.25,76,2,0,0.0,37,34,1.0535576432228166,0.1070333041757647,2025-04,0.4482758620689655,0,0,57653.44117647059,0,0,4.205157410650728,RS003,48.0,0,0,MEDIUM
8452330825533844,1,1,48,M,RS010,N39.0,57.94,1,3,0,5165607,2024-07-10,2025-04-17,auto,2200000,2.3480031818181817,1721869.0,281,3,0,0.0,45,43,0.9678735089127852,0.0513617636849436,2025-04,0.3636363636363635,0,0,120130.3953488372,0,0,4.1682773779312186,RS010,26.0,0,0,NORMAL
4664406449195142,1,1,16,F,RS005,H25.9,13.4,1,4,0,3237012,2024-01-19,2025-04-17,auto,7500000,0.4316016,809253.0,454,6,0,316.0,36,32,1.040050152390402,0.0796622671575866,2025-04,0.2222222222222223,0,0,101156.625,0,0,4.14127813007164,RS005,14.0,0,2,NORMAL
8541566057626194,0,1,66,F,RS005,R10.4,87.09,1,2,1,1101218,2024-12-31,2025-04-17,manual,1200000,0.9176816666666666,550609.0,107,5,1,5.0,36,32,1.040050152390402,0.1152553517222014,2025-04,0.2222222222222223,0,0,34413.0625,1,1,4.14127813007164,RS005,27.0,0,0,NORMAL
1263220956323024,1,0,22,F,RS010,Z34.0,73.0,2,4,4,9157694,2025-03-27,2025-04-17,auto,800000,11.4471175,2289423.5,21,3,0,133.0,45,43,0.9678735089127852,0.0200313306090674,2025-04,0.3636363636363635,0,0,212969.62790697676,0,0,4.1682773779312186,RS010,67.0,0,0,HIGH
1292115622220856,0,1,27,M,RS008,E66.9,99.28,2,1,3,928134,2024-10-02,2025-04-17,manual,1000000,0.928134,928134.0,197,5,0,183.0,56,51,1.104849771616958,0.0652169051662959,2025-04,0.3255813953488371,0,0,18198.70588235294,0,0,4.187444153526895,RS008,27.0,0,0,NORMAL
0018555876035210,1,0,6,M,RS007,J45.9,93.96,3,4,1,7625751,2024-09-25,2025-04-17,manual,2300000,3.315543913043478,1906437.75,204,4,0,155.0,38,35,1.0592012001907063,0.0726922968841039,2025-04,0.2702702702702702,0,0,217878.6,0,0,4.175275247137288,RS007,71.0,0,0,HIGH
0491892448649255,0,1,47,F,RS010,R10.4,45.23,1,4,0,4652604,2024-06-19,2025-04-17,manual,1200000,3.87717,1163151.0,302,4,0,84.0,45,43,0.9678735089127852,0.0893620763619653,2025-04,0.3636363636363635,0,0,108200.09302325582,0,0,4.1682773779312186,RS010,66.0,0,0,HIGH
7106482575636271,1,1,30,M,RS008,I10,99.04,2,3,3,2240536,2024-02-29,2025-04-17,manual,2000000,1.120268,746845.3333333334,413,5,0,184.0,56,51,1.104849771616958,0.1006305303649456,2025-04,0.3255813953488371,0,0,43932.07843137255,0,0,4.187444153526895,RS008,16.0,0,0,NORMAL
1017523440049702,1,1,28,M,RS009,Z00.0,93.99,1,4,0,6390001,2024-08-24,2025-04-17,auto,700000,9.128572857142856,1597500.25,236,3,0,169.0,39,34,1.0510847174228308,0.1016668576220957,2025-04,0.6129032258064515,0,0,187941.20588235292,0,0,4.196372502468529,RS009,51.0,0,0,MEDIUM
3634887191307790,1,0,35,M,RS006,H25.9,13.5,3,4,0,5451580,2024-11-15,2025-04-17,auto,7500000,0.7268773333333334,1362895.0,153,5,1,20.0,27,23,0.9113429635844886,0.1080669492596782,2025-04,0.1538461538461537,0,0,237025.21739130435,0,0,4.188377225684983,RS006,32.0,0,0,NORMAL
9238170941235350,1,1,36,F,RS004,E66.9,99.28,2,1,2,6464002,2024-10-21,2025-04-18,manual,1000000,6.464002,6464002.0,179,3,0,44.0,33,32,1.0020465598775556,0.0950359852754916,2025-04,0.4516129032258065,0,0,202000.0625,0,0,4.144682110587729,RS004,51.0,0,0,MEDIUM
4634772689547920,1,1,54,F,RS010,O80,72.0,1,3,2,1402561,2024-10-10,2025-04-18,auto,3500000,0.4007317142857143,467520.3333333333,190,5,0,0.0,48,46,0.9678735089127852,0.1247677595293473,2025-04,0.3636363636363635,0,0,30490.45652173913,0,0,4.1682773779312186,RS010,17.0,0,0,NORMAL
6268512569217949,0,0,35,F,RS003,E66.9,99.28,2,2,4,3592014,2025-02-24,2025-04-18,manual,1000000,3.592014,1796007.0,53,2,0,169.0,36,33,1.0535576432228166,0.1492381169587517,2025-04,0.4482758620689655,0,0,108848.90909090907,0,0,4.205157410650728,RS003,78.0,0,0,HIGH
8080582665869071,0,1,41,F,RS004,Z03.8,93.91,3,1,1,815618,2024-08-26,2025-04-18,auto,1200000,0.6796816666666666,815618.0,235,6,0,35.0,33,32,1.0020465598775556,0.0831800641936884,2025-04,0.4516129032258065,0,0,25488.0625,0,0,4.144682110587729,RS004,27.0,0,0,NORMAL
6167750076865120,1,0,11,M,RS008,J18.9,96.04,2,4,0,7125135,2024-04-25,2025-04-18,auto,4200000,1.6964607142857142,1781283.75,358,3,0,0.0,56,51,1.104849771616958,0.0908241410858927,2025-04,0.3255813953488371,0,0,139708.5294117647,0,0,4.187444153526895,RS008,41.0,0,0,MEDIUM
2954358344284269,1,1,84,F,RS010,J00,93.9,1,4,1,5757379,2024-09-13,2025-04-18,auto,500000,11.514758,1439344.75,217,0,0,0.0,48,46,0.9678735089127852,0.0525627830774692,2025-04,0.3636363636363635,0,0,125160.41304347826,0,0,4.1682773779312186,RS010,48.0,0,0,MEDIUM
1747512758510896,1,0,38,M,RS010,O80,72.0,1,3,1,9380591,2024-10-24,2025-04-18,auto,3500000,2.680168857142857,3126863.6666666665,176,2,0,0.0,48,46,0.9678735089127852,0.0470701351190678,2025-04,0.3636363636363635,0,0,203925.89130434784,0,0,4.1682773779312186,RS010,54.0,0,0,MEDIUM
